Site ID,samples22k,Site Name,Lat,Long,Elev,Preferred Units,Biome,Region,Country,Site Type,Water Depth (m),Basin Size,Catchment Size,Landscape,Local Veg,Regional Veg,Streams,Have Pub?,Original Dating Type,Record Source,Age Model,Data Source,Database (Source),Project,Published,Version,ID_Status
846,105,Valle di Castiglione,41.725,12.7597,44,SQC0,6,EURO,ITAL,OTHE,0,SMAL,NOTK,NOTK,Mediterranean,Mediterranean,NOTK,Yes,RADI,Magri (2008) Alesso (1986),AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
847,488,Lac du Loup,45.1875,6.537778,2032,XARE,10,EURO,FRAN,LNAT,1.4,VESM,SMAL,MOUN,Evergreen needleleaf x deciduous needleleaf forest,Montain temperate forest,INOU,No,RADI,Carcaillet,AUTH,RAW0,NOTA,NOTA,No,GCD2,BART
848,87,Gorgo Basso,37.6166,12.65,6,C010,13,EURO,ITAL,LACU,10,VESM,SMAL,OTHE,"Evergreen Mediterranean forest,  maquis and grassland","Evergreen Mediterranean woods, maquis and grassland",CLOS,No,RADI,Tinner,AUTH,RAW0,NOTA,NOTA,No,GCD2,BART
849,294,MD04-2845,45.35,-5.2167,0,M2GR,-9,EURO,OCEA,MARI,4175,LARG,LARG,MARI,NOTA,NOTA,MARI,No,RADI,Daniau et al (2009),AUTH,RAW0,NOTA,NOTA,No,GCD2,BART
850,37,Fusedame HTJ-10,35.0833,136.1833,120,XFML,6,ASIA,JAPA,LACU,0,NOTK,NOTK,LOPL,Pine-deciduous mixed secondary forest and paddy fields,evergreen broad-leaved forest,NOTK,No,RADI,Nishimura(unpub)(mjp),SMSP,RAW0,NOTA,NOTA,No,GCD2,BART
851,91,Amont,53.7333,-74.3833,335,X18C,10,ENA0,CANA,TBOG,0,VESM,SMAL,LOPL,Needle leaf dominant,Taiga,CLOS,No,RADI,Cedric (unpub)(mjp),SMSP,RAW0,NOTA,NOTA,No,GCD2,BART
852,130,Aval,53.4167,-73.8667,335,X18C,10,ENA0,CANA,TBOG,0,VESM,SMAL,LOPL,Needle leaf dominant,Taiga,CLOS,No,RADI,Cedric(unpub)(mjp),SMSP,RAW0,NOTA,NOTA,No,GCD2,BART
854,133,Lac des Ilets,48.1972,-71.2428,120,CPRA,8,ENA0,CANA,TMIR,0,NOTK,NOTK,ROUP,"black spruce, mosses mainly Sphagnum spp. And Pleurozium schreberi",Laurentides-Onatchiway forest region and balsam fir-white birch,NOTK,Yes,RADI,Simard et al (2006),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
855,237,Queens Swamp Core QS 3,-33.9002,150.5916,665,XARE,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,eucalypt woodland,eucalypt woodland,NOTK,No,CALO,Mooney (unpub),AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
856,90,Worimi Swamp,-32.5166,152.3333,8,XARE,5,AUST,AUST,TBOG,0.1,SMAL,SMAL,COPL,Lipironia swamp and wet heath,Anophora/Euacalypt dominated forest,CLOS,Yes,NOTK,Mooney & Maltby (in press),AUTH,RAW0,NOTA,QUAVIDA,No,GCD3,BART
857,436,Wingecarribee Swamp W2,-34.5666,150.5166,685,XARE,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,open eucalypt forest (some rainforest),open eucalypt forest (some rainforest),NOTK,No,NOTK,Mooney (unpub) (mjp),LINE,DIGI,INDO,QUAVIDA,No,GCD2,BART
858,28,Bonatoa,-18.07,178.53,4,CARE,1,AUST,FIJI,TBOG,0.5,MEDI,SMAL,COPL,Pandanus dominated,Secondary Forest,NOTK,No,RADI,"Hope (1996), Hope et al. (1999)",AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
859,170,Caledonia Fen,-37.33333333,146.7333333,1280,CPRA,6,AUST,AUST,TFEN,0.1,VESM,SMAL,MOUN,"upper limit of montane forest, Eucalyptus delegatensis and E. spp, Dry heathland on rocky exposed ledges or steep gullies, Podocarpus lawrencei (Podocarpaceae)","upper limit of montane forest, Eucalyptus delegatensis and E. spp, Dry heathland on rocky exposed ledges or steep gullies, Podocarpus lawrencei (Podocarpaceae)",NOTA,Yes,RADI,Kershaw et al. 2007,NOMO,DIGI,NOTA,QUAVIDA,No,GCD2,BART
860,36,Lake Durankulak,43.672553,28.550104,0.4,C010,-9999,EURO,BULG,LACU,4,MEDI,NOTK,COPL,"xerothermic oak forests and forest-steppe, psammophytic and halophytic plants on the sand dunes and sea shore, and river forests and hydrophyllous swamp vegetation",Oak forest,NOTK,Yes,RADI,Atanassova  (mjp),SMSP,RAW0,NOTA,NOTA,No,GCD2,BART
861,16,Mozgovitsa River,41.41666667,23.11666667,1800,PRAB,5,EURO,BULG,TFEN,-9999,VESM,NOTK,MOUN,sub-alpine vegetation,sub-alpine vegetation,NOTK,No,RADI,Marinova 2003 (mjp),LINE,RAW0,NOTA,NOTA,No,GCD2,BART
862,20,Lake Ostrezko-2,42.13333333,23.46666667,2320,PRAB,10,EURO,BULG,LACU,1.5,VESM,NOTK,MOUN,"Pinus mugo, J. sibirica and herb vegetation ",Rila Mountains vegetation altitudinal (6 belts),NOTK,Yes,RADI,Tonkov and Marinova (2005) (mjp),SMSP,RAW0,NOTA,NOTA,No,GCD2,BART
863,10,Lake Ostrezko-3,42.13333333,23.46666667,2340,PRAB,10,EURO,BULG,LACU,1.7,VESM,NOTK,MOUN,"Pinus mugo, J. sibirica and herb vegetation 	Rila Mountains vegetation altitudinal (6 belts)",Rila Mountains vegetation altitudinal (6 belts),NOTK,Yes,RADI,Tonkov and Marinova (2005) (mjp),LINE,RAW0,NOTA,NOTA,No,GCD2,BART
864,24,Resnikov prekop,45.975,14.543056,290,C140,4,EURO,SLOV,TERR,0,LARG,MEDI,BARA,"Wet meadow (Filipendula ulmaria, Alnus) near stream","meadows and fields with patchy woodlands of Pinus, Betula, Alnus and Quercus robur, with only very small occurences of pet-bogs at the bottom of the basin, Fagus forests on the hills surrounding the basin",NOTK,Yes,RADI,Andric (2006) (mjp),LINE,RAW0,NOTA,NOTA,No,GCD2,BART
865,29,Malo Jezero,42.783333,17.35,24,XCM3,20,EURO,CROA,LACU,29,MEDI,SMAL,COPL,Mediterranean maquis,"Mediterranean maquis, Quercus ilex evergreen forests",NOTK,Yes,RADI,Colombaroli et al (2008),AUTH,RAW0,NOTA,NOTA,No,GCD2,BART
866,122,Blundells Flat,-35.19,148.49,762,125V,-9999,AUST,AUST,TFEN,0,MEDI,MEDI,ROUP,"sedge fen with Carex, Cyperus and Epilobium, with disturbed Eucalypt woodland surrounding",temperate sclerophyll woodland and shrubland,INON,Yes,CALO,Hope/SPH,LINE,RAW0,INDO,QUAVIDA,No,GCD3,BART
867,29,Warrimoo Swamp,-33.7226,150.6162083,195,8POS,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,No,NOTK,Chalson (1989),NOTK,DIGI,NOTA,QUAVIDA,No,GCD2,BART
868,10,Cobrico Swamp,-38.3,143.0333333,140,CARE,6,AUST,AUST,TFEN,0,MEDI,MEDI,LOPL,Agricultural,Woodland,CLOS,No,NOTK,"Dodson et al (1994), THP/SPH",NOTK,RAW0,NOTA,QUAVIDA,No,GCD2,BART
869,37,Mill Creek,-33.404261,151.03033,4,CARE,-9999,AUST,AUST,TERR,-9999,MEDI,MEDI,LRVA,Eucalyptus forest,Eucalyptus forest,INOU,Yes,,THP/SPH,AUTH,RAW0,NOTA,QUAVIDA,No,GCD3,BART
870,77,Jibbon Lagoon,-34.0833,151.15,65,XRIF,5,AUST,AUST,TBOG,0,NOTK,NOTK,NOTK,coastal heath/dune forest/littoral rainforest,coastal heath/dune forest/littoral rainforest,NOTK,No,NOTK,,NOTK,RAW0,NOTA,QUAVIDA,No,GCD2,BART
871,19,Lake Flannigan King Island,-39.6,143.95,40,ARPG,5,AUST,AUST,TBOG,0,SMAL,SMAL,COPL,Swamp,coastal open scrub heath,NOTK,No,NOTK,"D'Costa 1977, THP/SPH",NOTK,RAW0,NOTA,QUAVIDA,No,GCD3,BART
872,18,Rotten Swamp Core 4,-35.7,148.8833333,1445,CHCO,6,AUST,AUST,TFEN,0,NOTK,NOTK,NOTK,,,NOTK,No,NOTK,,NOTK,RAW0,,,No,GCD2,BART
873,51,McKenzie Road Bog,-38.4333,146.7666667,50,CARE,6,AUST,AUST,TBOG,0.5,VESM,SMAL,COPL,Predominanty Restio tussocks with Melaleuca,Sand heath,CLOS,No,OTHE,,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
875,34,Poley Creek,-37.4078,145.2189,630,PTC0,6,AUST,AUST,TFEN,0,SMAL,SMAL,MOUN,Leptospermum scrub with Blechnum fern understorey,,INOU,No,NOTK,,,RAW0,NOTA,QUAVIDA,No,GCD2,BART
876,51,Wyelangta,-38.6472,143.4613889,450,ARCC,6,AUST,AUST,FLUV,0,SMAL,MEDI,LRVA,mature temperate rainforest with low diversity understorey,Temperate rainforest (Nothofagus). Upslope Eucalyptus regnans,INOU,No,CALS,McKenzie et al. 2000,LINE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
877,18,Byenup Lagoon Site 2,-34.4667,116.7167,175,CARE,15,AUST,AUST,LACU,-9999,MEDI,MEDI,LOPL,Dry Sclerophyll Woodland,Dry Sclerophyll Woodland,INOU,No,CALS,THP/SPH,LINE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
879,20,Navatu,-18.07,178.53,4,CARE,1,AUST,AUST,TBOG,0.5,VESM,SMAL,COPL,Grassland,savanna woodland,NOTK,No,CALO,jrm,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
880,23,Sari,-16.63,179.5,67,CARE,27,AUST,AUST,TBOG,0.5,VESM,SMAL,COPL,Pandanus,Talisiga,NOTK,No,CALO,jrm,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
882,62,Tagamaucia,-16.49,-179.56,820,CARE,1,AUST,AUST,LACU,2,VESM,SMAL,LRVA,Floating sedge,Montane Forest,NOTK,No,RADI,jrm,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
883,10,Vunimoli,-18.22,177.88,251,CARE,1,AUST,AUST,TBOG,0.5,SMAL,SMAL,COPL,Sedgeland,Talisiga,NOTK,No,CALO,Hope,NOTK,RAW0,NOTA,QUAVIDA,No,GCD2,BART
884,31,Waitabu,-18.23,-178.781,43,CARE,27,AUST,AUST,OTHE,0.5,VESM,SMAL,ROUP,Grassland,Talisiga,NOTK,No,RADI,Hope/Stevenson,AUTH,RAW0,NOTA,QUAVIDA,No,GCD2,BART
885,605,Sarup S,55.205323,10.067984,0,XARS,-9999,EURO,DENM,NOTK,0,NOTK,NOTK,NOTK,,,NOTK,No,RADI,K Brown,NOTK,RAW0,NOTA,NOTA,No,GCD2,BART
889,1440,Beaver2,44.9175,-123.305,69,C125,5,WNA0,US00,LACU,-9999,NOTK,NOTK,COPL,Grassland,savanna woodland,NOTK,Yes,CALO,"Walsh, Megan",AUTH,AUTH,NOTA,,No,GCD2,BART
890,19,Adi Kolen I,13.33703611,39.36689167,2171,PRAB,13,AFRI,ETHI,TLIT,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
891,12,Adi Kolen II,13.33864722,39.36714722,2171,PRAB,13,AFRI,ETHI,TLIT,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
892,22,Adi Kolen III,13.33216667,39.3646,2171,PRAB,13,AFRI,ETHI,TLIT,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
893,19,Mai Maikden I,13.58383,39.5689,2228,PRAB,13,AFRI,ETHI,OTHE,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
894,35,Mai Maikden II,13.5836,39.56796,2228,PRAB,13,AFRI,ETHI,OTHE,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
895,12,Mai Maikden III,13.5883,39.5761,2228,PRAB,13,AFRI,ETHI,TLIT,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
896,12,Adigrat,14.27043,39.4478,2493,PRAB,13,AFRI,ETHI,TLIT,-9999,NOTK,MEDI,MOUN,Acaia grassland,Acacia grassland,NOTK,No,NOTK,,NOTK,RAW0,NOTA,,No,GCD2,BART
897,10,Hardibo,11.2333,39.76667,2150,CARE,5,AFRI,ETHI,NOTK,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,RADI,Darbyshire,AUTH,DIGI,NOTA,NOTA,No,GCD2,BART
898,31,Hayk,11.35,39.7167,1920,CARE,5,AFRI,ETHI,NOTK,0,NOTK,NOTK,NOTK,NOTK,NOTK,NOTK,No,NOTK,Darbyshire,AUTH,DIGI,NOTA,NOTA,No,GCD2,BART
899,81,Lake Selina,-41.8833,145.6,516,X20P,5,AUST,AUST,LACU,6.5,SMAL,SMAL,ROUP,Scrub and heath,Temperate rainforest,INOU,No,,,,RAW0,,,No,GCD2,BART
900,135,Lombok Ridge Core G6-4,-10.7833,118.0667,0,CPRA,-9,AUST,AUST,MARI,3510,VEGL,LARG,MARI,NOTA,NOTA,MARI,Yes,CALO,Wang et al. 1999,SMSP,DIGI,NOTA,QUAVIDA,No,GCD2,BART
901,63,Lake Coomboo,-25.2195,153.1959,90,CARE,6,AUST,AUST,LACU,0,VESM,SMAL,OTHE,low open woodland,low open woodland/tall shrubland,NOTK,No,NOTK,Mooney (jm),SMSP,DIGI,NOTA,QUAVIDA,No,GCD2,BART
902,261,Lynchs Crater,-17.3667,145.7,760,XCM3,2,AUST,AUST,LVOL,0,SMAL,SMAL,LOPL,sclerophyll evergreen,Complex mesophyll vine forest/lowland tropical rainforest,NOTK,No,NOTK,Kershaw et al 2007,NOTK,RAW0,NOTA,QUAVIDA,No,GCD3,BART
904,77,Dove Lake,-41.66,145.96,934,TOM2,5,AUST,AUST,LACU,-9999,SMAL,MEDI,LRVA,"Closed forest, tall open forest",NOTK,INOU,No,,"Colhoun, THP/SPH",,RAW0,NOTA,QUAVIDA,No,GCD2,BART
905,22,Ringarooma River site I,-41.3,147.6167,885,CARE,6,AUST,AUST,TERR,0,VESM,SMAL,UPPL,Cool Temperate rainforest,Cool Temperate rainforest,INOU,No,,"Dodson, THP/SPH",,RAW0,NOTA,QUAVIDA,No,GCD2,BART
906,17,Ringarooma River Site II,-41.3,147.6167,885,CARE,6,AUST,AUST,TERR,0,VESM,SMAL,UPPL,Cool Temperate rainforest,Cool Temperate rainforest,INOU,No,,"Dodson, THP/SPH",,RAW0,NOTA,QUAVIDA,No,GCD2,BART
907,18,Cotter Source Bog  margin,-35.9667,148.8167,1755,SQCU,6,AUST,AUST,TBOG,0,MEDI,MEDI,UPPL,fen,Subalpine woodland/forest,NOTK,No,RADI,Hope (2005),AUTH,NOTK,INDO,QUAVIDA,No,GCD1,BART
919,19,Dalhousie Springs,-26.4167,135.52,150,7PRA,-9999,AUST,AUST,TMSP,0,MEDI,MEDI,LOPL,chenopods and low herbs,desert,CLOS,Yes,CALS,,NOTK,DIGI,NOTA,QUAVIDA,No,GCD3,BART
953,55,Micalong Swamp,-35.3333,148.5167,1100,SQC0,21,AUST,AUST,TBOG,0,SMAL,SMAL,DIUP,"Carex fen, pine plantations",sclerophyll woodland and scrubland,NOTK,No,,,NOTK,RAW0,NOTA,QUAVIDA,No,GCD2,BART
954,19,Mulloon,-35.4417,149.5567,799,CARE,-9999,AUST,AUST,TFEN,0,SMAL,MEDI,DIUP,"Carex fen, with native swamp shrubs and introdcued species",dry sclerophylll woodland,INOU,No,CALS,Hope/SPH,LINE,RAW0,INDO,QUAVIDA,No,GCD3,BART
972,25,Snowy Flats,-35.54,148.47,1618,TOM3,6,AUST,AUST,TBOG,0,SMAL,SMAL,MOUN,"Sphagnum-shrub bog, Carex fen and wet tussock",tundra grassland with alpine woodlands,NOTK,No,,,AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
973,49,Solomons Jewel Lake,-41.8,146.2667,1185,SQC0,6,AUST,AUST,LACU,-9999,SMAL,SMAL,UPPL,undisturbed,Subalpine woodland,OUTO,Yes,CALS,"Dodson, SPH/TIHP",LINE,DIGI,NOTA,QUAVIDA,No,GCD2,BART
985,30,Yaouk Swamp,-35.49,148.5,1100,CARE,6,AUST,AUST,LDRA,0,SMAL,SMAL,ROUP,Carex gaudiachaudiana,montane sclerophyll forest and alpine scrub,INOU,No,CALS,SPH/TIHP,LINE,RAW0,INDO,QUAVIDA,No,GCD2,BART
986,489,Bega Swamp,-36.5167,149.5,1080,CARE,5,AUST,AUST,TBOG,0,SMAL,SMAL,ROUP,wetland,wet sclerophyll forest,INON,Yes,CALO,Hope,AUTH,RAW0,INDO,QUAVIDA,No,GCD2,BART
988,41,Bolin Billabong combined core,-37.7667,145.0667,50,XCM3,6,AUST,AUST,FLUV,2,SMAL,SMAL,LRVA,lagoon mudflat herbfield,floodplain woodland,INOU,Yes,CALS,THP,OTHE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1002,28,Evoran Pond,-18.7613,169.0118,194,MMML,27,AUST,AUST,LACU,-9999,NOTK,NOTK,,,,,No,,,,RAW0,INDO,QUAVIDA,No,GCD2,BART
1004,21,Fred South Swamp,-38.1368,141.7835,27,TOM1,6,AUST,AUST,TBOG,1,SMAL,SMAL,UPPL,swamp,open Eucalypt and Acacia woodland,INOU,Yes,CALO,,SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1014,35,Hogan's Billabong,-36.025,146.7153,140,XCM3,6,AUST,AUST,LACU,3.5,SMAL,SMAL,LRVA,pasture plus native wetland and Eucalyptus camaldulensis along river,open woodland,INOU,Yes,CALS,SPH/TIHP,LINE,RAW0,NOTA,QUAVIDA,No,GCD3,BART
1019,22,Lake Hordern,-38.7833,143.4667,3,PCM1,6,AUST,AUST,LACU,,NOTK,NOTK,COPL,,Tall open forest,,No,,,,DIGI,NOTA,QUAVIDA,No,GCD3,BART
1021,78,Lake Surprise,-38.0612,141.9223,93,TOM7,6,AUST,AUST,LVOL,12,SMAL,SMAL,UPPL,Swamp,open Eucalypt and Acacia woodland,CLOS,Yes,CALO,SPH/TIHP,LINE,DIGI,NOTA,QUAVIDA,No,GCD2,BART
1040,31,Nadrau,-17.75,177.88,680,CARE,1,AUST,FIJI,TERR,0.5,VESM,SMAL,MOUN,Phragmites swamp in chenopod shrubland,Montane forest,NOTK,No,CALO,Hope et al. (1999),AUTH,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1041,7,Nekkeng,7.45,134.52,9,CARE,6,AUST,PALA,TERR,0,NOTK,NOTK,COPL,Sedges and grass,swamp forest,NOTK,No,RADI,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1043,16,Ngardmau,7.608,134.57,10,COML,5,AUST,PALA,TERR,0,NOTK,NOTK,COPL,Grass,Secondary forest,NOTK,No,CALO,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1044,12,Ngerchau,7.63,134.52,9,CARE,5,AUST,PALA,TERR,0,NOTK,NOTK,COPL,Grass,Secondary Forest,NOTK,No,CALO,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1045,31,Ngerdok 2,7.52,134.603,25,CARE,6,AUST,PALA,LNAT,4.6,MEDI,NOTK,ROUP,Hanguana malayana,Forest,NOTK,No,CALO,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1047,21,Olbed 1,7.5,134.54,20,CARE,6,AUST,PALA,TERR,0,NOTK,NOTK,COPL,grassland/cultivars,Secondary forest,NOTK,No,RADI,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1049,17,Ringarooma Humus site 2,-41.3,147.6167,885,CARE,6,AUST,AUST,TERR,0,VESM,SMAL,UPPL,Cool Temperate rainforest,Cool Temperate rainforest,INOU,No,,"Dodson, THP/SPH",,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1053,14,Stockyard Swamp_Hunter Island,-40.55,144.75,65,MMML,-9999,AUST,AUST,TBOG,0.1,SMAL,SMAL,COPL,Melaleuca thicket,heathland,CLOS,Yes,CALS,SPH/TIHP,LINE,DIGI,NOTA,QUAVIDA,No,GCD3,BART
1057,33,Tyrendarra Swamp,-38.1986,141.7626,13,TOM1,6,AUST,AUST,TMSH,0.3,SMAL,SMAL,LOPL,Swamp,open Eucalypt and Acacia woodland,INOU,No,CALS,SPH/TIHP,LINE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1061,28,Laguna Verde,13.891708,-89.786723,1600,X25P,6,CENA,EL S,LACU,4.15,NOTK,NOTK,MOUN,Coffee plantation,"Pinus oocarpa, Chaetoptelea mexicana, Liquidambar, Quercus sp.",,Yes,,Dull(mp),SMSP,DIGI,,,No,GCD2,BART
1062,27,Laguna Cuzcachapa,13.986667,-89.681389,709,X25P,12,CENA,EL S,LACU,7,SMAL,SMAL,LRVA,"Ficus sp., Moraceae, Sapium macrocarpum, Brosimum","Ficus sp., Moraceae, Sapium macrocarpum, Brosimum",,Yes,,Dull 2007 (mp),,DIGI,,,No,GCD2,BART
1063,28,Laguna Llana del Espino,13.95,-89.52,700,X25P,6,CENA,EL S,LACU,0,SMAL,SMAL,LRVA,"Poaceae, Acacia hensii, Acacia farnesiana",Neotropical savanna,,Yes,,Dull 2004(mjp),,DIGI,,,No,GCD2,BART
1064,25,Laguna Santa Elena,8.56,-82.56,1100,X25P,6,CENA,COST,LACU,4,SMAL,SMAL,,,,,No,,Anchukaitis& Horn 2006,,DIGI,,,No,GCD2,BART
1065,92,Marcacocha,-13.2186,-72.2085,3355,X25P,1,SSA0,PERU,LACU,0,NOTK,NOTK,NOTK,,,,No,,Chepstow_Lusty 1998 (mjp),,DIGI,,,No,GCD2,BART
1066,28,Yano,7.38,134.54,40,CARE,6,AUST,PALA,TERR,0,NOTK,NOTK,UPPL,Sedges,Secondary Forest,NOTK,No,RADI,Athens & Ward 2005 (jrm),SMSP,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1068,34,Laguna Pompal,18.37616,-94.955726,700,XA1K,6,CENA,MEXI,LACU,0,VESM,SMAL,MOUN,,,,Yes,RADI,Goman&Byrne1998(mjp),SMSP,DIGI,,,No,GCD2,BART
1069,91,Laguna Lincoln,-45.366667,-74.066667,19,CPAR,6,SSA0,CHIL,LACU,0,NOTK,NOTK,NOTK,,,,Yes,RADI,Haberle&Lumley 1998 (mjp),SMSP,RAW0,NOTA,1492,No,GCD2,BART
1070,70,Laguna Lofel,-44.928844,-74.325333,13,CPAR,6,SSA0,CHIL,LACU,0,NOTK,NOTK,NOTK,,,,Yes,RADI,Haberle&Lumley 1998 (mjp),SMSP,RAW0,NOTA,1492,No,GCD2,BART
1071,82,Laguna Six Minutes,-46.416667,-74.3333,15,CPAR,22,SSA0,CHIL,LACU,0,NOTK,NOTK,NOTK,,,,Yes,RADI,Haberle&Lumley 1998 (mjp),SMSP,RAW0,NOTA,1492,No,GCD2,BART
1072,103,Laguna Stibnite,-46.416667,-74.4,15,CPAR,22,SSA0,CHIL,LACU,0,NOTK,NOTK,NOTK,,,,Yes,RADI,Haberle&Lumley 1998 (mjp),SMSP,RAW0,NOTA,1492,No,GCD2,BART
1076,45,Carajas,-6,-50.160521,250,C125,2,TSA0,BRAZ,LACU,,NOTK,NOTK,,,,,No,,Cordiero et al 2008 (mjp),SMSP,DIGI,NOTA,NOTA,No,GCD2,BART
1077,510,Lower Gaylor Lake,37.9086,-119.2863,3062,XFRS,10,WNA0,US00,LACU,3.7,SMAL,SMAL,MOUN,"Tsuga Mertensiana, Pinus contorta","Pinus dominated mountains, Sierra Nevada, California",NOTK,No,CALO,"Hallett et al., in revision",AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
1078,246,Barrett Lake,37.5957,-119.0066,2816,XFRS,10,WNA0,US00,LACU,8.1,SMAL,SMAL,MOUN,"Tsuga Mertensiana, Pinus contorta","Pinus dominated mountains, Sierra Nevada, California",NOTK,No,CALO,"Hallett et al., in revision",AUTH,AUTH,NOTA,NOTA,No,GCD2,BART
1079,799,Accesa macro high res,42.9881,10.8944,155,C125,15,EURO,ITAL,LACU,40,SMAL,SMAL,LOPL,Olea and Vitis culture and evergreen mixed oaks forest,Evergreen mixed oak forest,CLOS,No,RADI,Vanniere,SMSP,AUTH,NOTA,,No,GCD2,BART
1080,8,Ngerkell,7.605292,134.62593,10,XCM3,5,AUST,PALA,TERR,0,NOTK,NOTK,ROUP,Grass,secondary forest,NOTK,No,CALO,Athens & Ward 2005 (jrm),LINE,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1081,13,Mela Swamp,-9.4794,160.0854,20,CARE,21,TROP,SOLO,TBOG,0,SMAL,SMAL,LOPL,Grassland,Lowland rainforest,CLOS,No,CALO,,POLY,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1082,22,Ringarooma Humus Site 1,-41.3,147.6167,885,CARE,6,AUST,AUST,TERR,0,VESM,SMAL,UPPL,Cool Temperate rainforest,Cool Temperate rainforest,INOU,No,,"Dodson, THP/SPH",,RAW0,NOTA,QUAVIDA,No,GCD2,BART
1083,26,Lynchs Crater_Holocene core,-17.36667,145.7,760,XCM3,2,AUST,AUST,LVOL,0,SMAL,SMAL,LOPL,sclerophyll evergreen woodland,complex mesophyll vine forest/lowland tropical rainforest,CLOS,No,CALO,Kershaw,LINE,RAW0,INDO,QUAVIDA,No,GCD3,BART
1087,20,Neon,-8.4725,147.3099,2875,MMML,6,AUST,AUST,TBOG,0,SMAL,SMAL,MOUN,frost hollow vegetaton,subalpine grassland,CLOS,No,,,,RAW0,INDO,QUAVIDA,No,GCD2,BART
1089,50,Boigu Gawat Core 2,-10.1,142.14,10,C125,3,AUST,AUST,COAS,0.1,NOTK,NOTK,COPL,Melaleuca swamp forest with sedge undergrowth and surrounded by eucalypt dominated open forest,Melaleuca swamp forest with sedge undergrowth and surrounded by eucalypt dominated open forest,CLOS,No,RADI,Rowe (2006:2007),AUTH,RAW0,NOTA,QUAVIDA,No,GCD1,BART
1090,108,Crevice Lake freeze core,45,-110.578,1713,X125,10,WNA0,US00,LGLA,30,SMAL,SMAL,LRVA,Pinus contorta,Pinus contorta,CLOS,Yes,CALO,Power (2.2ka),AUTH,RAW0,NOTA,NOTA,No,GCD2,BART
1092,381,Graham lake,45.1833,-77.35,381,XARE,7,ENA0,CANA,NOTK,-9999,VESM,NOTK,NOTK,"Pinus strobus, Picea glauca, Tsuga canadensis, Abies balsamea, Acer rubrum, Acer saccharum, Quercus rubra, Fagus grandifolia, Ostrya virginiana",Mixedwood plain (Great Lakes-St Lawrence region),NOTK,Yes,NOTK,Fuller (Carcaillet),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
1093,691,High lake,44.5167,-76.6,192,XARE,7,ENA0,CANA,NOTK,-9999,NOTK,NOTK,NOTK,"Pinus strobus, Picea glauca, Tsuga canadensis, Abies balsamea, Acer rubrum, Acer saccharum, Quercus rubra, Fagus grandifolia, Ostrya virginiana",Mixedwood plain (Great Lakes-St Lawrence region),NOTK,Yes,NOTK,Fuller(Carcaillet),NOTK,DIGI,NOTA,NOTA,No,GCD2,BART
